1;счастье это когда ты смог нормальнооо сделать селфи
1;хочу как в старые добрые времена, раба нигера, репрессии, смертные казни, дуэли и гонения заднепроходных. ах, идиллия
1;ох, я устал, аж целых 4 ретвита, я мать вашу популярен
1;а ещё ваш 7летний сын знает, что сша победило нацистскую германию
1;какая богатая биография! какое умное лицо! 
1;вагон завтракает курицей в фольге, лапшой ролтон и бутерами с колбасой. хоть где-то есть стабильность и традиции
1;вы ничего не понимаете, эти дырки - дизайнерское решение для отвода воды
1;прелесть житья не у метро: в полпервого ночи твой автобус приезжает на остановку, всех высаживает и сваливает домой, а ты остаёшься
1;на этой малышке хоть на край света
1;не занимаясь сексом с человеком невозможно узнать его внутренний мир
1;хочу в школу. люблю одноклассников. хочу домашку
1;ликсутов молодец
1;нужно быть идеальной даже в горах
1;всё, мне больше ничего не надо! я научилась делать воздушные шары! да я просто бог 3d max'а!
1;в лазаревском погода шик
1;ееее день в аэропортах
1;отдых в париже тоже прекрасен... аккордеон и круассаны. культура и доброжелательность горожан
1;как я люблю машины, которые по ночам едут с колонками, включенными на всю, с клубными песнями
1;лепс допелся — не пустили в лондон. сейчас тренд про нацистов что-нибудь доброе петь. отстал от трендов шоу-биза григорий
1;безудержное веселье на vkfest
1;а знаете что самое идеальное в жаркую погоду? - что? - это горячая шаурма на средном
1;правильно! нужно работать чиновником! другой работы не бывает
1;ну обалдеть как красиво, конечно
1;настроение как всегда на высшем уровне
1;8 июля - день семьи, любви и верности. отлично! отметим его сегодня на корпоративе с коллегами
1;засыпать в 8 утра любимое занятие. обалденно
1;путевой заполнила, служебку по списанию сделала, отчет по визиту представителя накатала. или как весело провести вечер после работы 
1;самое лучшее лето в моей жизни 
1;что может быть лучше чем июльским вечером учить анатомию
1;я:здравствуйте,я...*задеваю всё,что можно,всё разлетается по кабинету*...к вам на работу. победитель по жизни
1;я так мечтала провести месяц лета дома с растянутыми мышцами ноги
1;"родительская мораль не работает, если не звучит фраза: ""ну я же говорила тебе!"" - без этого воспитывать детей бессмысленно"
1;кто победитель? я победитель!
1;и действительно, а за что тут может быть стыдно?
1;ох уж это лето - тусовки до утра, каждый день новые приключения
1;будьте счастливы. горите в раю
1;техника дзюбы на высоте
1;батл что надо, просто вышка
1;еееееее, температура
1;почему бы ваще не оставить билетные киоски только за мкадом?? в центре то проездные билеты неудобно покупать
1;люблю когда читают мои сообщения и не отвечают на них!
1;"приятно за работу получить ""спасибо"", а не вот эти ваши деньги"
1;захватывающе
1;надо еще ужесточить лимит. должно помочь
1;ох уж эта любовь к страданию из-за всякой херни. обожаю прям
1;ой, какие у меня смешные одногруппники
1;по метрологии всем поставили по 90 баллов, а мне 75. я так расстроен. переживаю. сейчас буду плакать
1;прям молода и прекрасна сегодня, юная брук шилдс во плоти. свежа как персик
1;"и почему никто не умер от воцарения ""разврата""? где дети, сошедшие с ума от ужаса?"
1;как же я это люблю
1;тысячи убитых в войне между рф и украиной её не волнует. тема языка в украине самая главная проблема
1;вау, человек принимает успокоительное. как это необычно. прям аж до невозможности
1;чувство, когда просыпаешься под прекрасное хихиканье соседки, местами срывающееся на гоблинский гогот. буду скучать по нему
1;никогда не проводила так увлекательно летние каникулы
1;было 10 читателей, стало аж целых 23
1;ой, с первым днём лета. я уже прямо чувствую, как моя жизнь меняется в лучшую сторону
1;а для зимы асфальт нужно в метель класть. я всё понял
1;каникулы начались cупер
1;скорей всего русский эмигрант и агент путина. только они на такое способны!
1;у меня такие интересные посты, что аж сам твиттер завис
1;моя продуктивность сегодня просто зашкаливает!
1;это что еще за дискриминация по языковому признаку!!! увольте весь euronews! даешь только по-русски!
1;ах да. кстати. свет вырубают как минимум раз в месяц без предупреждений. афигенно иметь квартиру в центре города
1;медицина беларуси на высоте
1;погода просто супер
1;комары-комарики, как я по вам скучала!
1;заканчивать смену с касарем и бутылкой шампуня. как же шикарно я живу
1;отличная идея передергивать понятия, браво
1;у меня просто потрясающие отношения
1;господи, как же я обожаю записывать фонетику. это же так круто слушать себя на диктофоне
1;когда на фотке ты вышел очень грустненький. обожаю фотографа
1;да? в интернете же можно бесплатно найти!
1;обожаю четверги...
1;вот уже который день подряд я ложусь ближе к 5 утра и встречаю рассветы! люблю рассветы!
1;спасибо @matchtv, за то, что показали сегодня хоккей
1;ну вот... 10:1 в пользу россии! осталось обыграть монголию и уругвай
1;а то как же мои подписчики-танкисты без моих тундровых трансляций будут
1;знаю не только песни мота наизусть, но и вообще все-все песни, которые крутят на love radio. спасибо коллегам за это
1;кругом напоминания в вк и везде, что дауни мл и тони старк крут, а то ведь не дай бог все забудут
1;ну так то я ни разу не думал и не искал
1;видеорегистраторы узаконены. понадобились годы для создания непростого указа! хвала законотворцам!
1;смена начинается в 16 до 20, потом перерыв и с 23 до 4.30, и завтра начинаю уже в 12. люблю свою работу
1;когда к 8 утра пришел на любимую работу
1;"я на нуле, у меня критическая ситуация. мне срочно нужно позвонить. спасибо мтс за ""заботу"" о своих клиентах"
1;чистый четверг. пойду голову помою. это ведь такое редкое событие!
1;с сегодняшнего вечера терпеть не могу ольгу александровну. спасибо вам за поездку в екатеринбург
1;смотрю сегодня все старались как можно тупо пошутить про космодром восточный. завтра продолжайте в том же духе!
1;вот только дементоров во флэше и не хватало
1;как пиздато то в пиджаке под дождём!... погода радует...
1;как же я скучал по вам, о забитые маршрутки
1;олигарху срочно нужна помощь
1;как же вовремя я заболела!
1;только этого мне не хватало, как мне блять этого не хватало
1;здравствуй понедельник, я так скучала, так рада тебя видеть, ты самый лучший, училась бы и училась
1;ага, любовь вот так прям и прет изо всех щелей...
1;ну какой удачный день сегодня! сама себе завидую!
1;настолько любим свой институт, свою работу, свою службу, что переехали максимально близко
1;нада на @dadzed написать донос. тем более щаз будет за не доносительство срок. не дай бог кто раньше меня настучит! пиристрахуюсь 
1;а это только начало же. представляю как все станет хорошо после самих выборов. эх, заживём!
1;последнее время не знаю что писать в твиттере ибо у меня такая интересная жизнь
1;какая радость в субботу быть на работе
1;безбоооооожно красивая девушка! ещё и настолько скромная! вааааау
1;окей, смешно! щас со стула упаду...
1;"что самое смешное в данный момент? ну это то, как дима билан играет. ""я сказал отойдите от женщины!"" ууууух оскар срочно парню"
1;я такая счастливая
1;ммм, круто, опять за повтор платить. люблю рудн
1;иду гулять с самый замечательным человеком! сама с собой
1;отключить в субботу свет, а вместе с ним горячую воду - отличная идея!
1;ща шнурки поглажу и бегом смотреть твой первый пост
1;супер повод принять ванну
1;в предвкушении прекрасного вечера
1;очень люблю выходить на матане к доске. решаю все примеры за секунду. пашенька меня хвалит и вызывает опять. математика - лучшая
1;у меня очень насыщенная жизнь
1;обожаю заниматься квикстепом одна
1;тот момент когда хочешь придумать твит, но твоя жизнь такая насыщенная что ты ничего и не говоришь
1;именно за это мы ценим порошенко
1;у меня такая насыщенная социальная жизнь, что аж часы сбились...
1;обожаю раннюю весну: аллергия, простуда, красные глаза, недостаток витаминов... лучшее время года!
1;косяки сбербанка делают меня такой счастливой
1;боже, 8 марта прошел, а я не выложила селфи с букетом!
1;хороший день. меня чуть не сьела свора собак
1;@shakirovua целых 11 грн на культуру, прям есть куда расти
1;так люблю свой класс
1;спасибо, что пишете, что не забываете меня
1;еще винца выпила, подумала, что усну, если немного выпью. и знаете, нихрена не помогло. я конечно мастер снотворного
1;какая приятная весна на улице, однако
1;ну да, жители наши несамостоятельные, глупые, сами не разберутся, ага
1;почему в россии вообще боятся террористов? ведь рф несёт только добро
1;почему ещё годовщина вхождения крыма в состав рф не является гос праздником? чтобы все прочувствовали, что крым все ещё наш?
1;в германии потерялись 130 тысяч мигрантов. молодцы. просто молодцы
1;люблю вас 11а
1;капец нам везёт на 5 курсе учиться во вторую смену
1;погода обалденная
1;назарбаев хорошо разбирается в экономике!
1;0:26 самое время для того что бы посмотреть еще сезон сериала, а то еще высплюсь. ужас!!!
1;я мастер дарить подарки и поздравлять в целом
1;чудная, однако, неделька начинается!
1;восхитительное завершение этого дня
1;превосходное 14 февраля!
1;ага, да, я умею рисовать, ага, да. конечно...
1;ха ха ха. в рф всё хорошо
1;первая же пара пройдет на другом конце города. отличное начало отличного семестра
1;ура, теперь у всех из моей семьи есть смартфон с whatsapp
1;дядя со щеткой - звезда экрана. да зачем нам шипулин и фуркад, когда есть дядя со щеткой! 
1;гонтаревой и яценюку спасибо
1;господи, как же весело сидеть дома
1;какое прекрасное солнечное утро!
1;давай америка, сделай россию снова великой!
1;отключили свет - весело!!
1;митрюшкин уходит? и правильно! зачем нам молодой/перспективный? если что, в шиннике вратарей ещё много
1;разгуливать по городу со зрением -5 без очков и линз вообще нормас
1;люблю и умею одеваться по погоде
1;веселая лента
1;прост у меня самый-самый лучший телефон
1;"сижу в вк, никого не трогаю и вдруг мне пишет хач. ""давай встречаца?"" конечно же я согласна, увози за сто морей"
1;в кои-то веки я хочу есть а меня тошнит от еды здорово-то как
1;суд арестовал пенсии януковича и азарова. оперативно, даже 2-х лет не прошло...
1;верной дорогой идем, товарищи!
1;я просто с астраномической скоростью теряю фолловиров. ну в жизни и такое бывает. пойду нажрусь. ведь нет ничего хуже!
1;я обожаю болеть! встал, попил горячего чая, пожрал, посидел в интернете, заглотил таблетки, уснул... и все по кругу
1;шикарно, когда твой телефон упал в снег
1;11 минут, новогоднее настроение так и прет, прям чувствую приход праздника
1;ура праздник!
1;ну, наконец-то. проблема решена
1;по просьбам трудящихся, выпускают реалити-шоу про дружбу-любовь тигра и козла. счастье-то какое. думала не дождусь!
1;"как ""чистосердечно"" люди поздравляют друг друга с наступающим новым годом"
1;ммм. удача сегодня меня преследует
1;скорей пройдите прекрасные дни и мы вернёмся к бренному обыванию! ах по-быстрей бы!
1;люди, ух как я люблю, когда вы засираете ленту своими домашними животными. таким как вы - только памятники ставить!
1;люблю волшебство зимней погоды! шикарная русская зима! настоящая!
1;декабрь, ты лапочка
1;я просто самый удачливый человек в екб. принудительная утренняя экскурсия по пробкам эльмаша
1;14 декабря: зимний день с утра радует осенним дождем! такая погода навевает новогоднее настроение!
1;хорошая зима. дожди тёплые
1;отличная идея при размене в кассе пятитысячной купюры заполнять заявление с указанием паспортных данных. браво!
1;осталось спать 6 часов. хм, почему так много?
1;закладки шли подарком и мне нафик не уперлись. если книг нет на складе, то зачем присылать закладки? сервис на пятерку!
1;ну всё правильно земля кривая а ракеты ровные, осталось только сделать кривые ракеты и всё будет отлично
1;ура, сегодня пятница - можно уйти с работы пораньше! минут эдак на пять раньше, чем вчера
1;сколько у нас на самом деле верующих людей - понимаешь в день святого патрика
1;почему бы жителей сносимых в москве пятиэтажек не переселять на дальний восток? это же покруче освоения целины будет
1;"у меня сейчас график жёстче, чем на работе. завтра встанем ""попозже, часов эдак в 8:00, никуда спешить же не надо"""
1;все хорошо живем голова раскалывается спала четыре часа ух как здорово
1;ну я сегодня просто победитель по жизни
1;кофе перед сном, отличная идея, браво
1;я так умею сказать все коротко и ясно
1;делать ошибки в словах в твиттере и замечать их когда твит стал уже популярным. люблю, умею, практикую
1;никому не нужна… чёрт, здорово-то как
1;а знаете, что будет ещё круче? если мой самолёт задержат часа эдак на 2-3!
1;"я ""мастер"" фоткать "
1;предлагаю уменьшить призывной возраст - 15 лет. нечего по митингам шариться. коррупция - двигатель цивилизации
1;отличная идея по уши влюбиться в мальчика из болгарии, находясь в америке. за неделю до отъезда. браво, полина
1;шикарно, когда договорились с систр встретиться в 11.00, но у вас одни матушкины гены, и она тоже опаздывает на полчаса
1;позицию кремля поддержали в совбезе оон лишь сирия, боливия и уругвай. отличная компания, ничего не скажешь. кремль опять у разбитого корыта
1;сижу, леплю стикеры на авы друзей. ммм безудержное веселье
1;"да kfc, ""отличная"" идея была, положить в бургер не маринованный, горький,ванючий, белый лук... браво"
1;все никак не угомонится коварный путин, это все его пропаганда, через леса он захватит умы людей израиля!!!
1;да ты шо, он обновился. вау, думала, не дождусь
1;лабораторная работа по инфе. рисуем блок-схемы. веселуха
1;зачёт не сдала, ногу подвернула. потрясающе, ничего не скажешь
1;я мастер корректно задавать вопросы
1;как насчет смотреть в окно 4 часа на облака, вместо того чтобы учить истарх? отличная идея, мозг. браво
1;сейчас бы в лифте застрять, когда домой надо. шикарно
1;ммм ретвитить чужие рисунки и страдать прямо с утра здорово-то как
1;паспорт, свидетельство, код?  потерять все и сразу?? люблю, умею, практикую
1;да, я просто мастер поздравлений
1;ну конечно, как же мы без высунутого языка жить то будем, да? 
1;его мнение очень важно для нас, ага
1;это делает путин чтобы отвлечь внимания от сирии, которая отвлекает внимание от теракта в метро, который отвлекает внимание от митингов 
1;мы исправили старые баги и ошибки и добавили новые. приятного пользования!
1;да и вообще обрастай жиром, не мойся, и не расчесывайся. ты ведь и так прекрасна
1;сижу целыми днями дома и смотрю сериалы... мда безудержное веселье
1;проспала телефон на 0% еще и комп решил немного поглючить шикарное утро, ничего не скажешь
1;я мастер формулировок
1;ну да, конечно, я же не могу ничего не испортить в школе
1;мда смешно
1;а почему бы вам просто не существовать, чтоб до вас не домогались? что сложного, я не пойму
1;действительно, какая печаль, что и вымышленный персонаж гей. какая трагедия...
1;да неужели?
1;о боже как я раньше то жила. надо было сразу от первого встречного рожать толпу
1;конечно, не любит. врет и в глаза и за глаза. и жениться решил исключительно потому, что колом в сердце пригрозили
1;еще раз спасибо. сама бы я, конечно же, до этого не додумалась
1;с языческим праздником вас, христиане!
1;вот заживем то тогда! у нас же каждый продавец знает как управлять государством!
1;а по-моему все логично: жрать сейчас, как слепая лошадь, чтобы потом страдать по настоящему и проверить эффективность методы
1;а разве есть ещё в польше города кроме варшавки?
1;ой, я тож немогу понять , как оказался в активе ?!? ппфффф заставили
1;ой спасибо а то я не знала
1;ко мне на работу забегала какая-то ясновидящая из ахтубинска, жаль телефон у нее не взяла
1;а зачем рашке черногорск... днр и лнр главнее...
1;потому что мущщины и так идеальны, и их просто нужно любить такими, какие они есть
1;а пушкин разве писатель?
1;спасибо тем, кто заметил меня и сделал знаменитой, добавив коммент в предложения
1;ммм, отличная фотка
1;гмо? да оно же ведёт к раку, ты чё?
1;серьезно? правда? а я и не знала...
1;ну что вы. его мама и сестры и вся женская часть его родни кристально чисты
1;забыла сменку хорошее начало недели
1;меня ударил по лицу кот. отлично! теперь меня даже коты бьют!
1;а то пальчик поцарапаешь и столбнык подцепишь
1;да чтобы у меня были комментарии под фото? не, вы че
1;пожалуй после такого заявления я непременно задумаюсь и последую всем твоим советам
1;я б стала анорексичкой если бы калории сжигались от грусти и плохой самооценки
1;сажать нужно сионистов и жидов, но я не антисемит, ни в коем случае!
1;как хорошо, что у россии с узбекистаном безвизовый режим! просто замечательно
1;шок! неужели единороссы, назначенные на такой высокий пост самим путиным, берут взятки?
1;кажется, грядут времена, когда младенец будет появляться на свет с левой стопой в форме педали
1;а давайте флаги страны-агрессора на аватарки ставить  
1;почему молчит шарли? даже странно
1;ну да это же очевидно
1;в чем красота этой фотографии?? хххмммм... наверно во мне?
1;а еще в середине фильма триклятые геи что то пропогандировали и в результате там вырезали кусок. ох уж эти сексуалы нетрадиционные! 
1;очень рада, что не забыли. круто. мега круто
1;"обожаю, когда в последний момент перед дедлайном кто-то сливается, и его работу со словами ""нужно срочно сделать"" отдают мне"
1;наткнуться на эту статью и в этот же день узнать, что у тебя запущенная форма синдрома самозванца — удача
1;удобно! соседей - не зальешь! свет - лишнего не намотаешь! сплошная экономия
1;вк запретил встраивать аниме free! за взрослый контент! вы что! там же парни в плавках в бассейне плавают!
1;не баян, а классический выпуск российских новостей
1;обожаю болеть
1;глава газпрома всё детство мечтал о собственной горе. алтай - мечты сбываются!
1;зачем вам вообще автомобиль, в пробках постоять?
1;у вас же сейчас нет пары, вы же сейчас свободны, давайте я, опоздавшая на 25 минут, задержу вас. ну а мы ж только рады, ага
1;пора уже и школу запрещать, а то они со своим заданиями любого ребенка доведут!
1;ха я не ха могу ха дышать ха вышлите ха помощь ха
1;все будет хорошо. секретная информация не очень важно
1;правильное и полезное питание - это моё, да!
1;христианские точечные ракетные удары мне больше всего понравились
1;кажется, пора взяться за ум... ахаха, купился!
1;поступок настоящих здравомыслящих людей с четкими целями, не заставляющими усомнится в значимости их дела
1;как же приятно, когда по случайности именно у больших чиновников всегда такие разносторонне развитые и талантливые дети
1;"открытие, достойное 5 лет работы. ""a<>b"" неравно ""a<b % a>b"", особенно, если ""b=0"". вот уж обнаружил так обнаружил"
1;черт подери как я обожаю получать поздравления от алкашей
1;я не верю, что это случилось... что это произошло со мной... это ужасно!!!  я забыла перчатки дома
1;порезаться в первую же минуту просто шикарно
1;7 уроков - 4 контрольных. шикарно
1;меня выгнали из моей же комнаты!! шикарно
1;ага, вампиры, которые тысячи лет убивают людей, в том числе и детей, - это такие няши
1;как хорошо оптимизированная страница под мобильный. отлично прям, ага
1;о даа, просто ккккккомбооооо, лучший урок биологии и физики одновременно, мое любимое, всегда бы так
1;внезапно настало лето? дома из обоих кранов течёт холодная вода
1;сегодня первый рабочий день. я настроена и готова? конечно готова, в одеяле - хоть куда. заболела
1;на улице просто шикарно, но я как всегда сижу дома. жизнь-боль
1;такой уютный день и вечер. прям печалька
1;вот и до меня добралась цивилизация — горячей воды нету
1;мда, веселье через край у вас
1;папа: хорошо тебе, завтра в школу идти, а вот мне спать до обеда. спасибо
1;тошнит, голова болит, состояние дрянь, работы дофига... зашибись пятница!!!
1;сегодня не смогу пойти на зимний бал - вот что значит победитель по жизни!
1;о даааа, тесты снова забыла пройти. великолепие. пора себе записки начинать писать
1;очень удачно было заболеть в понедельник, да еще и перед защитой практики
1;"продолжают свою колонку ""победитель по жизни"". приобрел одноразовый стаканчик за 25 р. автомат не работает"
1;ненавижу нашу школу. урок отменили, зато репетиция будет! красавцы
1;"да, видела-видела. чем ближе праздники, тем ""веселее"""
1;за день до нашего месяца... ты говоришь что больше мы не увидимся... спасибо...
1;здорово я сегодня побегала. нога чертовски болит
1;даааа! даже метод съемки абсолютно другой. последние сезоны рассчитаны на американского зрителя, что не может радовать
1;все завтра будут спать, а я на учёбу. победитель
1;во будет прикол, если я нг в минске проведу
1;опять дали задачу, которую можно отладить только в бою. программирование на ощупь — новое слово в методологиях
1;короче поспав за эту ночь 2 часа я не выспалась. странно, да?
1;груша вдвойне питательнее, если с червяком. просто нямка
1;круто... походу из-за вчерашнего внезапного отключения света сгорел мой винт на 2 тб со всей инфой
1;рабочий день начинается отлично, кабинет не открывается, заел замок
1;здорово я суп готовлю, мясо главное поставила, а картошку забыла почистить
1;победитель по жизнь: отравилась... здравствуй бессонная ночь!
1;"сегодня видать у всех вечер выдался на ""отлично"""
1;круто я йогурты пожрала вчера. все утро рвет. отравилась
1;уронила ноутбук на пол, как же мне везёт
1;отлично, проспала полпары... чуть в стол носом не въехала
1;ну круто теперь не иду гулять из-за того что с ромой сижу
1;все отлично, даже замечательно, вот только почему-то плакать хочется
1;отличный день вообще!!! куртку не купила, метель на улице, не погуляешь. так еще никого онлайн нет и не с кем погулять
1;беда печаль теперь сижу дома всем огромное спасибо. думала в людях хоть чуточка добра есть
1;поехала на почту, рабочий день закончился. победитель по жизни
1;только что мне повезло увидеть очень толстую девушку в очень короткой юбке
1;спасибо, теперь я ни знаю что делать
1;уколы. как же я люблю уколы
1;ну замечательно... мама не приедет. и снова я одна дома без вкусняшек
1;хочу много подписчиков. но я же победитель по жизни, ага
1;и так всегда. спасибо, что я в рашке
1;"нежданно-негаданно решил вылезти очередной зуб мудрости, доставляя мне тем самым массу ""приятных"" ощущений"
1;вчера был только насморк, и я думала, что вылечилась. но нет, проснулась с болью в горле. отлично
1;ненавижу вставать рано утром. спасибо вам экзамены
1;проснулась с температурой 38.1. замечательно
1;благодаря папе я проснулась, спасибо блин
1;порошенко осталось только безвизовую церковь организовать 
1;очень иронично то, что в сибири +37, а в сочи +21
1;самое гениальное решение за последнее время-  просмотр 7ой серии 2го сезона твин пикса перед сном
1;да ну, не прошло и пол месяца лета !!!
0;в 14 иметь большую попу-иметь большие комплексы, а к 25 годам это становится твоим преимуществом и никаких 3/100 приседов
0;пятачок, это какая-то неправильная весна!
0;у кого есть фотки шастуна с его бывшей девушкой?
0;хотела написать что долго никого нет как все пришли
0;минус одна свободная подружка в польше, итого подруг 0
0;ненависть к себе не должна мотивировать стать лучше, любовь к себе должна
